Vector_Representation
1 - 0 - 1 - 010100 - 1 - 1 - 012101 - 0
1 - 0 - 1 - 100001 - 0 - 1 - 012100 - 0
1 - 0 - 1 - 101000 - 0 - 0 - 010010 - 0
1 - 0 - 1 - 110000 - 2 - 0 - 010221 - 0
1 - 0 - 2 - 101101 - 1 - 0 - 010220 - 0
1 - 0 - 2 - 111001 - 0 - 0 - 012022 - 0
1 - 0 - 2 - 111100 - 2 - 1 - 001102 - 0
1 - 1 - 0 - 000100 - 1 - 1 - 001022 - 0
1 - 1 - 0 - 010000 - 0 - 1 - 010000 - 0
1 - 1 - 0 - 100000 - 2 - 1 - 012021 - 0
1 - 1 - 1 - 001001 - 1 - 1 - 012020 - 0
1 - 1 - 1 - 010001 - 0 - 1 - 012012 - 0
1 - 1 - 1 - 011000 - 0 - 0 - 001222 - 0
1 - 1 - 1 - 100001 - 2 - 0 - 010210 - 0
1 - 1 - 1 - 101000 - 1 - 0 - 010202 - 0
1 - 1 - 2 - 011101 - 0 - 0 - 012011 - 0
1 - 1 - 2 - 101101 - 2 - 1 - 001012 - 0
1 - 1 - 2 - 111001 - 1 - 1 - 001002 - 0
1 - 2 - 0 - 000001 - 0 - 1 - 001212 - 0
1 - 2 - 0 - 000100 - 2 - 1 - 012010 - 0
1 - 2 - 0 - 010000 - 1 - 1 - 012002 - 0
1 - 2 - 1 - 000101 - 0 - 1 - 012001 - 0
1 - 2 - 1 - 001100 - 0 - 0 - 001211 - 0
1 - 2 - 1 - 010001 - 2 - 0 - 010122 - 0
1 - 2 - 1 - 011000 - 1 - 0 - 010121 - 0
1 - 2 - 1 - 100100 - 0 - 0 - 012000 - 0
1 - 2 - 1 - 101000 - 2 - 1 - 000120 - 0
1 - 2 - 2 - 011101 - 1 - 1 - 000112 - 0
1 - 2 - 2 - 110101 - 0 - 1 - 001201 - 0
1 - 2 - 2 - 111001 - 2 - 1 - 011222 - 0
2 - 0 - 0 - 000100 - 1 - 1 - 011221 - 0
2 - 0 - 0 - 010000 - 0 - 1 - 011220 - 0
2 - 0 - 1 - 001100 - 0 - 0 - 001200 - 0
2 - 0 - 1 - 010100 - 2 - 0 - 010102 - 0
2 - 0 - 1 - 100100 - 1 - 0 - 010022 - 0
2 - 0 - 1 - 110000 - 0 - 0 - 011212 - 0
2 - 0 - 2 - 111100 - 2 - 0 - 012222 - 0
2 - 1 - 0 - 001000 - 1 - 0 - 012221 - 0
2 - 1 - 0 - 100000 - 0 - 1 - 001120 - 0
2 - 1 - 1 - 001100 - 2 - 1 - 011211 - 0
2 - 1 - 1 - 011000 - 1 - 1 - 011210 - 0
2 - 1 - 1 - 101000 - 0 - 1 - 011202 - 0
2 - 1 - 2 - 111100 - 0 - 0 - 001112 - 0
2 - 2 - 0 - 000100 - 2 - 0 - 010012 - 0
2 - 2 - 0 - 010000 - 1 - 0 - 010002 - 0
2 - 2 - 1 - 001100 - 0 - 0 - 011201 - 0
2 - 2 - 1 - 010100 - 2 - 0 - 012211 - 0
2 - 2 - 1 - 100100 - 1 - 0 - 012210 - 0
2 - 2 - 1 - 110000 - 0 - 1 - 001102 - 0
